prediction,label
0.033085696,0.0
0.93756837,1.0
0.9639191,1.0
0.23881473,1.0
0.962478,1.0
0.91518724,1.0
0.98025024,0.0
0.90426874,0.0
0.70030856,0.0
0.8973784,1.0
0.0051341695,0.0
0.09798001,1.0
0.52711594,0.0
0.7700436,1.0
0.02383125,0.0
0.8600239,1.0
0.10843403,0.0
0.021189013,0.0
0.8943631,1.0
0.91742533,0.0
0.43601093,1.0
0.83975685,1.0
0.060472235,0.0
0.92879796,1.0
0.69750476,0.0
0.41356358,1.0
0.20257832,1.0
0.8991024,0.0
0.046356943,0.0
0.1723406,0.0
0.006928148,1.0
0.95269436,1.0
0.9643217,1.0
0.14116724,0.0
0.72778624,0.0
0.18170765,1.0
0.6183235,1.0
0.48052514,0.0
0.99197054,1.0
0.6245589,0.0
0.99753785,0.0
0.0018588478,0.0
0.9520708,1.0
0.61642724,1.0
0.98421246,1.0
0.75395596,1.0
0.02311136,0.0
0.74847925,1.0
0.487748,1.0
0.33911687,1.0
0.95343333,1.0
0.56442314,1.0
0.42731974,0.0
0.8985276,1.0
0.49058878,1.0
0.9634715,1.0
0.041199096,1.0
0.0041914308,1.0
0.018498821,0.0
0.11390508,1.0
0.957043,1.0
0.95436054,1.0
0.04031493,1.0
0.75128365,0.0
0.34856313,1.0
0.017813755,0.0
0.84875137,0.0
0.9795908,1.0
0.8484753,0.0
0.01026977,0.0
0.28965423,1.0
0.9952827,1.0
0.96602184,1.0
0.52555066,0.0
0.10788396,0.0
0.01514499,0.0
0.5056618,1.0
0.8713496,1.0
0.8836987,0.0
0.91191685,1.0
0.7021857,0.0
0.5903665,0.0
0.9490522,1.0
0.7378292,1.0
0.6216309,0.0
0.9963658,1.0
0.1710782,1.0
0.9679691,0.0
0.57030964,0.0
0.107017174,0.0
0.8671176,1.0
0.980551,1.0
0.027913677,0.0
0.34528807,0.0
0.37785462,0.0
0.002517247,0.0
0.0729465,1.0
0.98009986,1.0
0.1979017,1.0
0.43893552,0.0
0.8993058,1.0
0.07977088,0.0
0.77967644,1.0
0.19584633,0.0
0.944503,0.0
0.9628536,1.0
0.96088624,1.0
0.39289278,0.0
0.98522735,0.0
0.9749416,1.0
0.26632476,0.0
0.9650751,1.0
0.0043292013,0.0
0.2844753,1.0
0.63165015,1.0
0.6112379,0.0
0.85929686,0.0
0.98437804,0.0
0.1083145,1.0
0.300376,0.0
0.9359787,1.0
0.4913151,1.0
0.21558693,0.0
0.31039745,1.0
0.0069739628,0.0
0.47700304,0.0
0.38025695,1.0
0.37681428,1.0
0.90478486,1.0
0.96283925,0.0
0.22303987,1.0
0.8497082,1.0
0.82486135,1.0
0.1028851,1.0
0.03299942,0.0
0.77879745,1.0
0.0055248933,0.0
0.9545139,1.0
0.581756,1.0
0.19645227,1.0
0.89957094,1.0
0.17876849,1.0
0.96141076,1.0
0.36743858,0.0
0.43711,1.0
0.9830904,0.0
0.025477933,1.0
0.30086485,1.0
0.0075464128,0.0
0.7654446,0.0
0.011321854,0.0
0.29703474,0.0
0.8775154,1.0
0.56036776,1.0
0.9971002,1.0
0.0044594756,0.0
0.99590343,1.0
0.3028546,0.0
0.085332945,0.0
0.1279485,1.0
0.07656924,0.0
0.49029475,1.0
0.024401821,0.0
0.17667046,0.0
0.72204846,1.0
0.030978972,1.0
0.013399883,1.0
0.5964643,1.0
0.7633505,1.0
0.43746927,1.0
0.95744824,1.0
0.0069043944,0.0
0.08925472,0.0
0.99108815,1.0
0.010364498,0.0
0.9792317,1.0
0.13733228,0.0
0.71377367,1.0
0.3355161,0.0
0.0026473675,0.0
0.12910466,0.0
0.52559876,1.0
0.023252612,0.0
0.04633454,0.0
0.9060237,0.0
0.92070866,0.0
0.5778604,0.0
0.37765938,0.0
0.05489956,0.0
0.079657264,0.0
0.23816718,0.0
0.9475228,1.0
0.87289625,1.0
0.014742086,0.0
0.45621413,0.0
0.9616604,0.0
0.96282125,1.0
0.42146438,0.0
0.83140844,1.0
0.81352264,0.0
0.019316832,1.0
0.9335412,0.0
0.9949812,0.0
0.98101544,0.0
0.9142925,1.0
0.98567665,1.0
0.9145407,1.0
0.1919916,0.0
0.77710694,1.0
0.99069256,1.0
0.78862226,1.0
0.12150434,1.0
0.21903963,0.0
0.06361589,0.0
0.2720295,1.0
0.25129017,1.0
0.96805257,1.0
0.076919846,0.0
0.21606632,0.0
0.13237827,0.0
0.90607446,0.0
0.65641105,1.0
0.7760403,1.0
0.89687073,0.0
0.9820055,1.0
0.9427522,0.0
0.54263884,1.0
0.76889676,1.0
0.08225025,1.0
0.6542389,1.0
0.49361804,1.0
0.88667315,0.0
0.4446579,0.0
0.5206568,1.0
0.99093795,1.0
0.6408994,1.0
0.99702793,1.0
0.8194564,1.0
0.5618712,1.0
0.99489295,1.0
0.2719642,1.0
0.2940023,1.0
0.68903434,1.0
0.56763345,1.0
0.023383215,0.0
0.9215759,1.0
0.11876203,0.0
0.5872669,1.0
0.933857,1.0
0.88309264,1.0
0.042630304,1.0
0.8345695,1.0
0.91972184,1.0
0.97878736,0.0
0.05201801,0.0
0.63792795,1.0
0.048185878,0.0
0.020063357,1.0
0.017049033,0.0
0.838668,1.0
0.9852122,1.0
0.020062454,0.0
0.5257992,0.0
