prediction,label
0.44708043,0.0
0.57397515,1.0
0.6296847,1.0
0.6336131,1.0
0.44959822,1.0
0.6112748,1.0
0.36359787,0.0
0.54817694,0.0
0.5976109,0.0
0.6227105,1.0
0.59937793,0.0
0.418574,1.0
0.43407682,0.0
0.4384535,1.0
0.43878898,0.0
0.7261759,1.0
0.44751152,0.0
0.32024655,0.0
0.6211736,1.0
0.47724858,0.0
0.7533002,1.0
0.6304708,1.0
0.37684906,0.0
0.44922152,1.0
0.7031552,0.0
0.594453,1.0
0.4439988,1.0
0.5692743,0.0
0.44949198,0.0
0.6246169,0.0
0.43171787,1.0
0.57068056,1.0
0.43703732,1.0
0.6254259,0.0
0.43174297,0.0
0.61009157,1.0
0.4363866,1.0
0.43224648,0.0
0.6322315,1.0
0.46608868,0.0
0.63005656,0.0
0.41566047,0.0
0.36597416,1.0
0.43337208,1.0
0.7712204,1.0
0.4476156,1.0
0.5114779,0.0
0.3666833,1.0
0.605678,1.0
0.6447655,1.0
0.6004977,1.0
0.4365999,1.0
0.4764364,0.0
0.43486822,1.0
0.43713462,1.0
0.48840308,1.0
0.43310785,1.0
0.54358965,1.0
0.6142956,0.0
0.3684305,1.0
0.6363743,1.0
0.6548387,1.0
0.35923836,1.0
0.46096814,0.0
0.6259305,1.0
0.35321662,0.0
0.44593906,0.0
0.58487546,1.0
0.7173382,0.0
0.36274824,0.0
0.8162082,1.0
0.69835556,1.0
0.35955992,1.0
0.6427474,0.0
0.35204688,0.0
0.54286003,0.0
0.43735942,1.0
0.4346821,1.0
0.5767494,0.0
0.7462699,1.0
0.5345101,0.0
0.38775787,0.0
0.4418022,1.0
0.44085604,1.0
0.4739891,0.0
0.6152286,1.0
0.62867206,1.0
0.6103263,0.0
0.4402636,0.0
0.55651903,0.0
0.43803397,1.0
0.770309,1.0
0.47072524,0.0
0.5931522,0.0
0.3798505,0.0
0.3200292,0.0
0.59069115,1.0
0.7007966,1.0
0.6260156,1.0
0.7000785,0.0
0.6262018,1.0
0.40301666,0.0
0.56790215,1.0
0.43786332,0.0
0.6254797,0.0
0.63993144,1.0
0.6833016,1.0
0.54726505,0.0
0.5136099,0.0
0.39225373,1.0
0.3770062,0.0
0.6093935,1.0
0.33739346,0.0
0.5854065,1.0
0.35254258,1.0
0.45547724,0.0
0.4920665,0.0
0.6326693,0.0
0.60254514,1.0
0.6271379,0.0
0.65163016,1.0
0.5214379,1.0
0.33902106,0.0
0.39744946,1.0
0.7289304,0.0
0.44306186,0.0
0.43765762,1.0
0.4461438,1.0
0.61092305,1.0
0.3597524,0.0
0.36447418,1.0
0.44080463,1.0
0.356008,1.0
0.5323331,1.0
0.5762224,0.0
0.5804945,1.0
0.32295832,0.0
0.6339656,1.0
0.35797486,1.0
0.589817,1.0
0.74380714,1.0
0.6147626,1.0
0.6124126,1.0
0.36585307,0.0
0.45755562,1.0
0.43606165,0.0
0.43226197,1.0
0.7003964,1.0
0.43338475,0.0
0.74383366,0.0
0.6621758,0.0
0.43661603,0.0
0.6187061,1.0
0.6439739,1.0
0.63022053,1.0
0.3456919,0.0
0.76501244,1.0
0.6310963,0.0
0.44480625,0.0
0.43750304,1.0
0.65600926,0.0
0.55280864,1.0
0.34148294,0.0
0.44575664,0.0
0.4322746,1.0
0.52224964,1.0
0.45896742,1.0
0.47064263,1.0
0.532341,1.0
0.6197899,1.0
0.35626605,1.0
0.44337356,0.0
0.57053006,0.0
0.7269084,1.0
0.44040892,0.0
0.6103467,1.0
0.44033864,0.0
0.7639495,1.0
0.35908157,0.0
0.32472154,0.0
0.43684915,0.0
0.70154864,1.0
0.43453398,0.0
0.43925077,0.0
0.63700026,0.0
0.5703544,0.0
0.41205227,0.0
0.5006559,0.0
0.43674093,0.0
0.3570909,0.0
0.6703288,0.0
0.60667473,1.0
0.4450768,1.0
0.34785816,0.0
0.60641885,0.0
0.6839017,0.0
0.57078964,1.0
0.7105797,0.0
0.68403953,1.0
0.43475252,0.0
0.3720101,1.0
0.4331799,0.0
0.4789898,0.0
0.5337083,0.0
0.60736847,1.0
0.61968833,1.0
0.6786096,1.0
0.454583,0.0
0.59619933,1.0
0.77479285,1.0
0.59615695,1.0
0.59056336,1.0
0.6529441,0.0
0.37504208,0.0
0.51252127,1.0
0.77111053,1.0
0.6179398,1.0
0.4592045,0.0
0.44557145,0.0
0.6453935,0.0
0.6499408,0.0
0.6206497,1.0
0.4415501,1.0
0.4028154,0.0
0.6168171,1.0
0.62219507,0.0
0.6256188,1.0
0.6290205,1.0
0.43650186,1.0
0.7047819,1.0
0.6863258,1.0
0.58911145,0.0
0.43847096,0.0
0.67198837,1.0
0.71638906,1.0
0.5538054,1.0
0.48926225,1.0
0.3519222,1.0
0.44505128,1.0
0.79584515,1.0
0.7340808,1.0
0.34946796,1.0
0.48859084,1.0
0.6265318,1.0
0.34914127,0.0
0.63192517,1.0
0.46263137,0.0
0.347644,1.0
0.62275743,1.0
0.6126777,1.0
0.61918235,1.0
0.5082523,1.0
0.6780605,1.0
0.6532146,0.0
0.36517087,0.0
0.7061078,1.0
0.60726297,0.0
0.43471274,1.0
0.53837466,0.0
0.54931146,1.0
0.7790782,1.0
0.43828058,0.0
0.533425,0.0
0.46767345,1.0
0.60875696,1.0
0.54940516,0.0
0.427567,0.0
0.8107366,1.0
0.42640525,0.0
0.44135985,0.0
0.64489406,0.0
0.5686052,0.0
0.49508587,1.0
0.44468457,1.0
0.43664804,1.0
0.51199937,0.0
0.5730752,1.0
0.714416,0.0
0.44280848,1.0
0.46970403,1.0
0.35450903,1.0
0.6651206,1.0
0.48232135,0.0
0.36492276,1.0
0.66100425,1.0
0.44966266,1.0
0.52935594,1.0
0.4681493,0.0
0.70191586,1.0
0.36177543,1.0
0.44063947,0.0
0.6316119,0.0
0.43190822,1.0
0.6340581,1.0
0.6459429,1.0
0.3601987,0.0
0.5551693,1.0
0.51614463,0.0
0.74268293,1.0
0.54631937,0.0
0.6519105,0.0
0.5900374,1.0
0.46703464,1.0
0.41482764,0.0
0.5199172,1.0
0.4366024,1.0
0.42503896,0.0
0.38726375,1.0
0.63144684,1.0
0.34762475,0.0
0.37012175,1.0
0.63479364,0.0
0.4371086,1.0
0.59678125,1.0
0.51949,0.0
0.7308146,1.0
0.6393374,1.0
0.5551768,0.0
0.4336574,0.0
0.63161635,0.0
0.7607274,0.0
0.63072723,1.0
0.5661755,1.0
0.34756368,0.0
0.7368061,1.0
0.62043095,1.0
0.350537,0.0
0.6029318,1.0
0.3455321,1.0
0.5707101,0.0
0.45858744,0.0
0.5020822,0.0
0.6322272,1.0
0.34022924,1.0
0.5261679,0.0
0.4464024,0.0
0.44153613,0.0
0.6987701,0.0
0.34369266,0.0
0.3342657,1.0
0.6277949,0.0
0.35865194,0.0
0.6460907,1.0
0.44159618,1.0
0.5100346,0.0
0.6541734,1.0
0.6743214,0.0
0.44201443,0.0
0.6322853,0.0
0.5386383,1.0
0.43789023,1.0
0.80861706,1.0
0.32271814,0.0
0.41852888,0.0
0.45743817,0.0
