prediction,label
0.52618873,0.0
0.530295,1.0
0.52563775,1.0
0.5268267,1.0
0.5205556,1.0
0.5313635,1.0
0.52354497,0.0
0.52740085,0.0
0.52510506,0.0
0.5256153,1.0
0.5253376,0.0
0.52635396,1.0
0.52596796,0.0
0.52599114,1.0
0.52594465,0.0
0.52403176,1.0
0.52618164,0.0
0.528995,0.0
0.5253594,1.0
0.5250356,0.0
0.52497476,1.0
0.51933515,1.0
0.5182172,0.0
0.52589494,1.0
0.52387935,0.0
0.5276205,1.0
0.52601594,1.0
0.53389466,0.0
0.526481,0.0
0.52507687,0.0
0.52569354,1.0
0.5325741,1.0
0.52565634,1.0
0.53668576,0.0
0.51939243,0.0
0.52473587,1.0
0.52640784,1.0
0.52615315,0.0
0.52529144,1.0
0.52827066,0.0
0.5257071,0.0
0.5254507,0.0
0.52000725,1.0
0.5258705,1.0
0.5251955,1.0
0.52613354,1.0
0.5273921,0.0
0.52180165,1.0
0.53399605,1.0
0.5272117,1.0
0.52314174,1.0
0.5255537,1.0
0.52163094,0.0
0.52614397,1.0
0.52653587,1.0
0.5266788,1.0
0.5260976,1.0
0.52669233,1.0
0.5248958,0.0
0.5251461,1.0
0.5261567,1.0
0.5204143,1.0
0.523422,1.0
0.52306503,0.0
0.5252239,1.0
0.52284855,0.0
0.52638054,0.0
0.5294585,1.0
0.522319,0.0
0.52503127,0.0
0.5269676,1.0
0.5290651,1.0
0.532786,1.0
0.5218359,0.0
0.52302927,0.0
0.52893686,0.0
0.52619624,1.0
0.5265073,1.0
0.53106207,0.0
0.5231079,1.0
0.5271653,0.0
0.52473193,0.0
0.5263663,1.0
0.52596956,1.0
0.5286798,0.0
0.5256047,1.0
0.5255117,1.0
0.53633124,0.0
0.52555513,0.0
0.53160554,0.0
0.52599305,1.0
0.525299,1.0
0.5270733,0.0
0.5304958,0.0
0.52415127,0.0
0.5270279,0.0
0.52039933,1.0
0.52785057,1.0
0.5254168,1.0
0.5371196,0.0
0.5242651,1.0
0.530595,0.0
0.53191775,1.0
0.52614003,0.0
0.5253419,0.0
0.5250429,1.0
0.5251354,1.0
0.52811354,0.0
0.5246342,0.0
0.52194184,1.0
0.51834786,0.0
0.53136456,1.0
0.52225745,0.0
0.52477986,1.0
0.52142376,1.0
0.52538085,0.0
0.528541,0.0
